step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
0,0.034968,htcp,htcp,3.864,30.424,42.194,10.0,0.0,0.8215999999999997
1,0.094815,htcp,htcp,3.8,59.973,43.134,15.0,0.0,-2.1973000000000003
2,0.126934,htcp,htcp,2.701,32.106,46.638,22.0,0.0,-0.5096000000000003
3,0.150434,htcp,htcp,3.088,32.122,39.617,15.0,0.0,-0.12420000000000009
4,0.202835,htcp,htcp,1.442,52.215,36.565,4.0,62.0,-3.7795000000000005
5,0.245102,htcp,htcp,0.887,41.997,40.41,13.0,30.0,-3.3127
6,0.268803,htcp,htcp,3.032,24.104,33.969,10.0,18.0,0.6215999999999999
7,0.294749,htcp,htcp,2.757,27.055,32.54,10.0,9.0,0.05149999999999988
8,0.342951,htcp,htcp,4.008,69.146,34.82,10.0,7.0,-2.9066
9,0.382046,htcp,htcp,2.416,39.195,40.947,10.0,0.0,-1.5035000000000003
10,0.411468,htcp,htcp,2.416,29.41,39.505,11.0,0.0,-0.5250000000000004
11,0.44553,htcp,htcp,3.931,34.07,32.679,11.0,0.0,0.524
12,0.490057,htcp,htcp,3.4,44.498,35.071,7.0,0.0,-1.0497999999999998
13,0.533829,htcp,htcp,1.822,43.498,37.16,8.0,0.0,-2.5278
14,0.557788,htcp,htcp,2.082,23.898,37.34,8.0,0.0,-0.3078000000000003
15,0.626634,htcp,htcp,2.129,69.047,41.926,8.0,0.0,-4.7757000000000005
16,0.68157,htcp,htcp,1.855,54.695,44.402,8.0,0.0,-3.6145
17,0.712525,htcp,htcp,1.694,31.225,42.755,10.0,0.0,-1.4285000000000005
18,0.788335,htcp,htcp,3.706,75.626,44.505,10.0,0.0,-3.8566000000000007
19,0.841021,htcp,htcp,1.531,52.671,51.92,10.0,0.0,-3.7361000000000004
20,0.944436,htcp,htcp,4.77,80.198,47.374,12.0,0.0,-3.2498000000000005
21,0.978965,htcp,htcp,1.465,34.342,59.377,8.0,5.0,-1.9692
22,1.009527,htcp,htcp,2.342,30.232,42.319,9.0,0.0,-0.6812
23,1.102361,htcp,htcp,2.677,99.354,49.448,9.0,0.0,-7.258400000000002
24,1.156785,htcp,htcp,1.119,54.256,59.53,9.0,0.0,-4.3066
25,1.259532,htcp,htcp,1.12,102.875,64.948,11.0,0.0,-9.1675
26,1.294414,htcp,htcp,1.125,34.971,68.99,11.0,0.0,-2.3720999999999997
27,1.319333,htcp,htcp,1.125,24.863,53.668,7.0,0.0,-1.3613
28,1.382283,htcp,htcp,2.319,63.007,51.685,8.0,0.0,-3.9817
29,1.415713,htcp,htcp,1.47,33.062,50.601,8.0,0.0,-1.8362
30,1.44747,htcp,htcp,1.47,32.086,46.373,8.0,0.0,-1.7386000000000001
31,1.478017,htcp,htcp,2.799,30.534,42.832,8.0,0.0,-0.25439999999999996
32,1.524148,htcp,htcp,2.887,45.969,41.883,10.0,0.0,-1.7099000000000006
33,1.553752,htcp,htcp,2.518,29.579,40.8,10.0,0.0,-0.4399000000000006
34,1.58587,htcp,htcp,2.518,32.054,39.706,10.0,0.0,-0.6874000000000007
35,1.636333,htcp,htcp,3.611,50.347,40.206,10.0,0.0,-1.4237000000000006
36,1.668993,htcp,htcp,2.301,32.404,39.23,12.0,0.0,-0.9394000000000005
37,1.714868,htcp,htcp,3.575,46.265,40.11,12.0,0.0,-1.0514999999999999
38,1.762901,htcp,htcp,2.5,47.973,43.34,8.0,5.0,-2.2973
39,1.80171,htcp,htcp,1.932,38.849,43.736,8.0,0.0,-1.9529
40,1.880519,htcp,htcp,1.932,77.835,47.469,9.0,0.0,-5.8515
41,1.908581,htcp,htcp,1.992,28.304,40.106,9.0,0.0,-0.8384
42,1.962009,htcp,htcp,3.683,44.943,40.714,9.0,0.0,-0.8113000000000001
43,2.033495,htcp,htcp,2.312,85.166,51.62,10.0,0.0,-6.204600000000001
44,2.12228,htcp,htcp,1.361,88.736,65.953,10.0,0.0,-7.512600000000002
45,2.174743,htcp,htcp,1.305,52.838,69.002,12.0,0.0,-3.9788000000000006
46,2.221037,htcp,htcp,1.305,46.056,64.374,12.0,0.0,-3.3006
47,2.271003,htcp,htcp,2.189,50.172,57.295,8.0,5.0,-2.8282
48,2.310861,htcp,htcp,1.847,39.763,53.728,8.0,0.0,-2.1293
49,2.338521,htcp,htcp,1.847,27.826,50.49,9.0,0.0,-0.9356000000000004
50,2.365398,htcp,htcp,3.006,25.822,45.678,9.0,0.0,0.4237999999999995
51,2.442323,htcp,htcp,3.745,96.785,52.067,9.0,0.0,-5.9334999999999996
52,2.467627,htcp,htcp,1.339,25.449,54.027,11.0,0.0,-1.2059000000000002
53,2.492794,htcp,htcp,3.185,24.894,37.743,9.0,7.0,0.6956000000000002
54,2.526031,htcp,htcp,4.551,34.101,37.276,7.0,0.0,1.1409000000000002
55,2.595229,htcp,htcp,2.455,45.317,38.457,8.0,0.0,-2.0766999999999998
56,2.693623,htcp,htcp,2.044,98.184,46.677,8.0,0.0,-7.7744
57,2.783976,htcp,htcp,0.943,90.415,58.646,8.0,0.0,-8.098500000000001
58,2.823229,htcp,htcp,0.943,38.757,59.645,10.0,0.0,-2.9327
